Tabela;Coluna;Tipo;Nullable;Default;Constraint;Comentário;Linhas Tabela;Posição;
TVERIF_ITE_MASC_INV_CAD;QTDE_CONTADA;NUMBER(18,8);NOT NULL;;;Soma das quantidades contadas do item, máscara e unidade de medida da verificação detalhada.;1468;9;
TVERIF_ITE_MASC_INV_CAD;QTDE_ESTOQUE;NUMBER(18,8);NOT NULL;;;Soma das quantidades de estoque do item, máscara e unidade de medida da verificação detalhada.;1468;10;
TVERIF_ITE_MASC_INV_CAD;QTDE_ENTRADAS;NUMBER(18,8);NOT NULL;;;Soma das diferenças de quantidade do item, máscara e unidade de medida que irão gerar movimentos de entradas no estoque.;1468;11;
TVERIF_ITE_MASC_INV_CAD;QTDE_SAIDAS;NUMBER(18,8);NOT NULL;;;Soma das diferenças de quantidade do item, máscara e unidade de medida que irão gerar movimentos de saída no estoque.;1468;12;
TVERIF_ITE_MASC_INV_CAD;QTDE_DIFERENCA;NUMBER(18,8);NOT NULL;;;Diferença entre os campo de quantidade contada e quantidade de estoque deste registro(QTDE_CONTADA - QTDE_ESTOQUE).;1468;13;
TVERIF_ITE_MASC_INV_CAD;PERC_QTDE_DIFERENCA;NUMBER(18,8);NOT NULL;;;Percentual da Diferença da Quantidade sobre a Quantidade de Estoque deste registro (QTDE_DIFERENCA / QTDE_ESTOQUE).;1468;14;
TVERIF_ITE_MASC_INV_CAD;VLR_CONTADO;NUMBER(18,8);NOT NULL;;;Soma dos valores contados do item, máscara e unidade de medida da verificação detalhada.;1468;15;
TVERIF_ITE_MASC_INV_CAD;VLR_ESTOQUE;NUMBER(18,8);NOT NULL;;;Soma dos valores de estoque do item, máscara e unidade de medida da verificação detalhada.;1468;16;
TVERIF_ITE_MASC_INV_CAD;VLR_ENTRADAS;NUMBER(18,8);NOT NULL;;;Soma das diferenças dos valores do item, máscara e unidade de medida que irão aumentar o valor do estoque.;1468;17;
TVERIF_ITE_MASC_INV_CAD;VLR_SAIDAS;NUMBER(18,8);NOT NULL;;;Soma das diferenças dos valores do item, máscara e unidade de medida que irão diminuir o valor do estoque.;1468;18;
TVERIF_ITE_MASC_INV_CAD;VLR_DIFERENCA;NUMBER(18,8);NOT NULL;;;Diferença entre os campos de valor contado e valor de estoque deste registro(VLR_CONTADO - VLR_ESTOQUE).;1468;19;
TVERIF_ITE_MASC_INV_CAD;PERC_VLR_DIFERENCA;NUMBER(18,8);NOT NULL;;;Percentual da Diferença do Valor sobre o Valor de Estoque deste registro (VLR_DIFERENCA / VLR_ESTOQUE).;1468;20;
TVERIF_ITE_MASC_INV_CAD;INV_CAD_ID;NUMBER(10,0);NOT NULL;;FK ¿ TINV_CADERNOS.ID;Chave Estrangeira da tabela TINV_CADERNOS.;1468;21;
TVERIF_ITE_MASC_INV_CAD;ITEMPR_ID;NUMBER(10,0);NOT NULL;;FK ¿ TITENS_EMPR.ID;Chave Estrangeira da tabela TITENS_EMPR.;1468;22;
TVERIF_ITE_MASC_INV_CAD;TMASC_ITEM_ID;NUMBER(10,0);NULL;;FK ¿ TMASC_ITEM.ID;Chave Estrangeira da tabela TMASC_ITEM.;1468;23;
TVERIF_ITE_MASC_INV_CAD;UNID_MED_ID;NUMBER(10,0);NOT NULL;;FK ¿ TUNID_MED.ID;Chave Estrangeira da tabela TUNID_MED.;1468;24;
TVERSAO_PRODUTOS;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária;2;1;
TVERSAO_PRODUTOS;PRODUTO;VARCHAR2(50);NOT NULL;;;Mnemônico ou nome do produto;2;2;
TVERSAO_PRODUTOS;VERSAO;VARCHAR2(50);NOT NULL;;;Versão aplicada;2;3;
TVERSAO_PRODUTOS;DT_ATUALIZACAO;DATE;NOT NULL;;;Data/hora da atualização da versão;2;4;
TVERSAO_PRODUTOS;INFO;VARCHAR2(4000);NOT NULL;;;XML com informações da máquina/usuário que realizou a atualização;2;5;
TVERSAO_SERVICOS;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária;15;1;
TVERSAO_SERVICOS;ROTINA;VARCHAR2(61);NOT NULL;;;Chamada da rotina.;15;2;
TVERSAO_SERVICOS;VERSAO;NUMBER(3,0);NOT NULL;;;Versao da rotina.;15;3;
TVERSAO_SERVICOS;DATA_INCLUSAO;DATE;NOT NULL;;;Data de inclusao da rotina.;15;4;
TVLR_APLIC_POL_CUSTOS;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária da tabela.;3;1;
TVLR_APLIC_POL_CUSTOS;SEQ;NUMBER(3,0);NOT NULL;;;Sequência da Aplicação do Valor.;3;2;
TVLR_APLIC_POL_CUSTOS;DESCRICAO_VALOR;VARCHAR2(100);NOT NULL;;;Informação que representa o valor, por exemplo, ALIQ_ICMS_COMPRA, ALIQ_ICMS_VENDA.;3;3;
TVLR_APLIC_POL_CUSTOS;DESCRICAO;VARCHAR2(100);NULL;;;Descrição do valor, caso o campo DESCRICAO_VALOR seja DESCRICAO.;3;4;
TVLR_APLIC_POL_CUSTOS;VALOR;NUMBER(17,8);NULL;;;Valor para aplicação no cálculo.;3;5;
TVLR_APLIC_POL_CUSTOS;TP_VALOR;VARCHAR2(1);NOT NULL;;;Tipo do valor: (P) Percentual ou (V) Valor.;3;6;
TVLR_APLIC_POL_CUSTOS;OPERACAO;VARCHAR2(1);NOT NULL;;;Operação do valor: (+) Soma ou (-) Subtrai.;3;7;
TVLR_APLIC_POL_CUSTOS;APLICACAO;VARCHAR2(1);NOT NULL;;;Aplicação sobre o custo. [RV_DOMAIN: APLIC_CST_FORM_PRECO];3;8;
TVLR_APLIC_POL_CUSTOS;TVAR_POL_C_ID;NUMBER(10,0);NOT NULL;;FK ¿ TVAR_POL_CUSTOS.ID;ID referente à tabela TVAR_POL_CUSTOS.;3;9;
TVLR_APLIC_POL_CUSTOS;INDIC_ALTERA;NUMBER(1,0);NOT NULL;Tem Default;;Indica se esta política poderá ser alterada pelo programa de simulação.;3;10;
TVLR_APLIC_POL_CUSTOS;INDIC_MRG_BRUTA;NUMBER(1,0);NOT NULL;Tem Default;;Indica se o valor será considerado para cálculo da margem bruta do programa de simulação (FPPV0201).;3;11;
TVLR_APLIC_POL_CUSTOS;SEQ_BASE_CALC;NUMBER(3,0);NULL;;;Sequencia a utilizar para base do calculo;3;12;
TVLR_APLIC_POL_CUSTOS;USU_INCLUSAO;VARCHAR2(100);NOT NULL;;;Usuário responsável pela inclusão do registro.;3;13;
TVLR_APLIC_POL_CUSTOS;DT_INCLUSAO;DATE;NOT NULL;;;Data de inclusão do registro.;3;14;
TVLR_APLIC_POL_CUSTOS;USU_ALTERACAO;VARCHAR2(100);NULL;;;Usuário responsável pela última alteração do registro.;3;15;
TVLR_APLIC_POL_CUSTOS;DT_ALTERACAO;DATE;NULL;;;Data da última alteração do registro.;3;16;
TVOL_CONF_PDV;ID;NUMBER(19,0);NOT NULL;;PK;Chave PrimÃ¡ria;15;1;
TVOL_CONF_PDV;CREATED_BY;VARCHAR2(500);NOT NULL;;;UsuÃ¡rio responsÃ¡vel pela inclusÃ£o do registro;15;2;
TVOL_CONF_PDV;CREATED_ON;DATE;NOT NULL;;;Data de inclusÃ£o do registro;15;3;
TVOL_CONF_PDV;MODIFIED_BY;VARCHAR2(500);NULL;;;UsuÃ¡rio responsÃ¡vel pela Ãºltima alteraÃ§Ã£o do registro;15;4;
TVOL_CONF_PDV;MODIFIED_ON;DATE;NULL;;;Data da Ãºltima alteraÃ§Ã£o do registro;15;5;
TVOL_CONF_PDV;PDV_ID;NUMBER(19,0);NOT NULL;;FK ¿ TPEDIDOS_VENDA.ID;LigaÃ§Ã£o com a TPEDIDOS_VENDA;15;6;
TVOL_CONF_PDV;COD_BARRAS;VARCHAR2(500);NULL;;;CÃ³digo de Barras;15;7;
TVOL_CONF_PDV;LIDO;NUMBER(1,0);NOT NULL;;;Indica se a etiqueta foi lida(1) ou nÃ£o(0);15;8;
TVOL_CONF_PDV;HIST_EXP_PDV_ID;NUMBER(19,0);NULL;;FK ¿ THIST_EXPEDICAO_PDV.ID;Referência à THIST_EXPEDICAO_PDV.;15;9;
TWEBHOOKS;ID;NUMBER(19,0);NOT NULL;;PK;Chave primária;2;1;
TWEBHOOKS;CREATED_ON;DATE;NOT NULL;Tem Default;;Data de inclusão do registro;2;2;
TWEBHOOKS;CREATED_BY;VARCHAR2(500);NOT NULL;Tem Default;;Usuário responsável pela inclusão do registro;2;3;
TWEBHOOKS;MODIFIED_ON;DATE;NULL;;;Data da última alteração do registro;2;4;
TWEBHOOKS;MODIFIED_BY;VARCHAR2(500);NULL;;;Usuário responsável pela última alteração do registro;2;5;
TWEBHOOKS;DESCRICAO;VARCHAR2(500);NULL;;;Descrição do webhook;2;6;
TWEBHOOKS;TP_GATILHO;VARCHAR2(1);NOT NULL;;;Tipo de gatilho para execução do webhook;2;7;
TWEBHOOKS;ENTIDADE;VARCHAR2(30);NOT NULL;;;Entidade que irá disparar o webhook;2;8;
TWEBHOOKS;CAMPOS;VARCHAR2(4000);NULL;;;Campos que irão disparar o webhook;2;9;
TWEBHOOKS;URL;VARCHAR2(2000);NOT NULL;;;URL a ser chamada pelo webhook;2;10;
TWEBHOOKS;NOME_TRIGGER;VARCHAR2(30);NULL;;;Nome da trigger criada pelo webhook;2;11;
TWEBHOOKS;LAST_DDL_TIME;DATE;NULL;;;Data da última alteração na estrutura da tabela, conforme tabela USER_OBJECTS;2;12;
TWEBHOOKS;MOTIVO_INATIVACAO;VARCHAR2(4000);NULL;;;Mensagem do motivo de inativação do webhook;2;13;
TWEBHOOKS;ATIVO;NUMBER(1,0);NOT NULL;Tem Default;;Status do webhook (ativo/inativo);2;14;
TWS_SERVICOS;ID;NUMBER(10,0);NOT NULL;;PK;;6;1;
TWS_SERVICOS;DESCRICAO;VARCHAR2(70);NULL;;;;6;2;
TWS_SERVICOS;CRON;VARCHAR2(100);NULL;;;;6;3;
TWS_SERVICOS;STATUS;NUMBER(1,0);NULL;;;;6;4;
TWS_SERVICOS;CODIGO;VARCHAR2(10);NULL;;;;6;5;
TWS_SERV_PROCESSO;ID;NUMBER(10,0);NOT NULL;;PK;;5;1;
TWS_SERV_PROCESSO;TWS_SERVICOS_ID;NUMBER(10,0);NOT NULL;;FK ¿ TWS_SERVICOS.ID;;5;2;
TWS_SERV_PROCESSO;DT_INICIO;DATE;NOT NULL;;;;5;3;
TWS_SERV_PROCESSO;DT_FIM;DATE;NULL;;;;5;4;
TWS_SERV_PROCESSO;STATUS;VARCHAR2(10);NOT NULL;;;;5;5;
TWS_SERV_PROCESSO;MSG;VARCHAR2(4000);NULL;;;;5;6;
TWS_SERV_PROCESSO;EMPR_ID;NUMBER(10,0);NOT NULL;;FK ¿ TEMPRESAS.ID;;5;7;
TXML_CONS_CT_DEST;ID;NUMBER(19,0);NOT NULL;;PK;Identificador Único do registro.;1809;1;
TXML_CONS_CT_DEST;CREATED_ON;DATE;NOT NULL;;;Data de criação do registro.;1809;2;
TXML_CONS_CT_DEST;CREATED_BY;VARCHAR2(500);NOT NULL;;;Usuário criador do registro.;1809;3;
TXML_CONS_CT_DEST;MODIFIED_ON;DATE;NULL;;;Data da última alteração no registro.;1809;4;
TXML_CONS_CT_DEST;MODIFIED_BY;VARCHAR2(500);NULL;;;Último Usuário que alterou o registro.;1809;5;
TXML_CONS_CT_DEST;EMPR_ID;NUMBER(10,0);NOT NULL;;FK ¿ TEMPRESAS.ID;Referência à coluna TEAMPRESAS.ID.;1809;6;
TXML_CONS_CT_DEST;AMBIENTE;VARCHAR2(1);NOT NULL;;;"Ambiente SEFAZ ao qual a requisição foi destinada. ""1"": Produção";;;
TXML_CONS_CT_DEST;STATUS;NUMBER(3,0);NOT NULL;;;Código do status da resposta. SEFAZ dependente.;1809;8;
TXML_CONS_CT_DEST;DESC_STATUS;VARCHAR2(4000);NULL;;;Descrição literal do status da resposta. SEFAZ dependente.;1809;9;
TXML_CONS_CT_DEST;NSU;NUMBER(15,0);NOT NULL;;;Número Sequencial Único enviado por esta requisição.;1809;10;
TXML_CONS_CT_DEST;ULT_NSU;NUMBER(15,0);NULL;;;Último Número Sequencial Único retornado à esta requisição. SEFAZ dependente.;1809;11;
TXML_CONS_CT_DEST;XML_ENVIADO;CLOB;NOT NULL;;;XML enviado por esta requisição.;1809;12;
TXML_CONS_CT_DEST;XML_RETORNADO;CLOB;NULL;;;XML retornado à esta requisição. SEFAZ dependente.;1809;13;
TXML_CONS_CT_DEST_DOCS;ID;NUMBER(19,0);NOT NULL;;PK;Identificador Único do registro.;7522;1;
TXML_CONS_CT_DEST_DOCS;CREATED_ON;DATE;NOT NULL;;;Data de criação do registro.;7522;2;
TXML_CONS_CT_DEST_DOCS;CREATED_BY;VARCHAR2(500);NOT NULL;;;Usuário criador do registro.;7522;3;
TXML_CONS_CT_DEST_DOCS;MODIFIED_ON;DATE;NULL;;;Data da última alteração no registro.;7522;4;
TXML_CONS_CT_DEST_DOCS;MODIFIED_BY;VARCHAR2(500);NULL;;;Último Usuário que alterou o registro.;7522;5;
TXML_CONS_CT_DEST_DOCS;XML_CON_CT_ID;NUMBER(19,0);NOT NULL;;FK ¿ TXML_CONS_CT_DEST.ID;Referência à coluna TXML_CONS_CT_DEST.ID.;7522;6;
TXML_CONS_CT_DEST_DOCS;TNFX_XML_ID;NUMBER(10,0);NULL;;FK ¿ TNFX_XMLS.ID;Referência à coluna TNFX_XMLS.ID.;7522;7;
TXML_CONS_CT_DEST_DOCS;CHAVE_ACESSO_CTE;VARCHAR2(44);NOT NULL;;;Chave de Acesso do Conhecimento de Transporte Eletrônico vinculado a este documento.;7522;8;
TXML_CONS_CT_DEST_DOCS;NSU;NUMBER(15,0);NOT NULL;;;Número Sequencial Único deste documento.;7522;9;
TXML_CONS_NF_DEST;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária;87054;1;
TXML_CONS_NF_DEST;EMPR_ID;NUMBER(10,0);NOT NULL;;FK ¿ TEMPRESAS.ID;Referência à TEMPRESAS;87054;2;
TXML_CONS_NF_DEST;AMBIENTE;NUMBER(1,0);NOT NULL;;;Ambiente de envio da consulta;87054;3;
TXML_CONS_NF_DEST;STATUS;NUMBER(5,0);NOT NULL;;;Código da situação da resposta;87054;4;
TXML_CONS_NF_DEST;DESC_STATUS;VARCHAR2(500);NULL;;;Descrição do status de resposta;87054;5;
TXML_CONS_NF_DEST;DT_INCLUSAO;DATE;NOT NULL;Tem Default;;Data e hora da requisição da consulta;87054;6;
TXML_CONS_NF_DEST;DT_RESPOSTA;DATE;NULL;;;Data e hora da mensagem de resposta;87054;7;
TXML_CONS_NF_DEST;TP_CONSULTA;NUMBER(1,0);NULL;Tem Default;;Indicador do tipo de NF-e a ser consultada;87054;8;
TXML_CONS_NF_DEST;TP_EMITENTE;NUMBER(1,0);NULL;Tem Default;;Indicador do tipo de emissor a ser consultado;87054;9;
TXML_CONS_NF_DEST;NSU;NUMBER(15,0);NULL;;;Número sequencial único enviado por eesta consulta;87054;10;
TXML_CONS_NF_DEST;ULT_NSU;NUMBER(15,0);NULL;;;Último Número Sequencial Único retornado por esta consulta;87054;11;
TXML_CONS_NF_DEST;CONTINUA;NUMBER(1,0);NULL;;;Indicador de continuação: 0=SEFAZ não possui mais documentos para o CNPJ informado | 1=SEFAZ possui mais documentos para o CNPJ informado.;87054;12;
TXML_CONS_NF_DEST;XML_ENVIO;CLOB;NOT NULL;;;XML de envio desta consulta;87054;13;
TXML_CONS_NF_DEST;XML_RETORNO;CLOB;NULL;;;XML de retorno desta consulta;87054;14;
TXML_HIST_MANIF_DEST;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária;82395;1;
TXML_HIST_MANIF_DEST;TXML_MANIF_ID;NUMBER(10,0);NOT NULL;;FK ¿ TXML_MANIF_DEST.ID;Referência a tabela TXML_MANIF_DEST.;82395;2;
TXML_HIST_MANIF_DEST;STATUS;NUMBER(3,0);NOT NULL;;;Código da Situação do Evento;82395;3;
TXML_HIST_MANIF_DEST;COD_EVENTO;NUMBER(6,0);NOT NULL;;;Código do Evento;82395;4;
TXML_HIST_MANIF_DEST;DT_EVENTO;DATE;NOT NULL;;;Data do Evento;82395;5;
TXML_HIST_MANIF_DEST;DT_RECBTO;DATE;NULL;;;Data de recebimento do evento;82395;6;
TXML_HIST_MANIF_DEST;NR_PROTOCOLO;NUMBER(15,0);NULL;;;Número do protocolo de autorização do evento;82395;7;
TXML_HIST_MANIF_DEST;JUSTIFICATIVA;VARCHAR2(500);NULL;;;"Justificativa do evento ""Operação não Realizada""";82395;8;
TXML_HIST_MANIF_DEST;DESC_STATUS;VARCHAR2(500);NULL;;;Descrição da Situação do Evento;82395;9;
TXML_HIST_MANIF_DEST;USUARIO;VARCHAR2(70);NOT NULL;;;Usuário que solicitou a requisição do evento;82395;10;
TXML_HIST_MANIF_DEST;XML_ENVIO;CLOB;NULL;;;XML de envio do evento;82395;11;
TXML_HIST_MANIF_DEST;XML_RETORNO;CLOB;NULL;;;XML de retorno do evento;82395;12;
TXML_LIMITE_MANIF_DEST;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária;1;1;
TXML_LIMITE_MANIF_DEST;UF_ID;NUMBER(10,0);NOT NULL;;FK ¿ TUFS.ID;Referência a tabela TUFS.;1;2;
TXML_LIMITE_MANIF_DEST;VALOR_MIN;NUMBER(17,8);NULL;;;Valor mínimo do manifesto do destinatário.;1;3;
TXML_LIMITE_MANIF_DEST;CIEN_EMIS_D;NUMBER(3,0);NULL;;;Número de dias de prazo para o envio da ciência da emissão fora do estado.;1;4;
TXML_LIMITE_MANIF_DEST;CONF_OPER_D;NUMBER(3,0);NULL;;;Número de dias de prazo para o envio da confirmação da operação fora do estado.;1;5;
TXML_LIMITE_MANIF_DEST;OPER_NAO_REALIZ_D;NUMBER(3,0);NULL;;;Número de dias de prazo para o envio da operação não realizada fora do estado.;1;6;
TXML_LIMITE_MANIF_DEST;DESCON_OPER_D;NUMBER(3,0);NULL;;;Número de dias de prazo para o envio do desconhecimento da operação fora do estado.;1;7;
TXML_LIMITE_MANIF_DEST;CIEN_EMIS_F;NUMBER(3,0);NULL;;;;1;8;
TXML_LIMITE_MANIF_DEST;CONF_OPER_F;NUMBER(3,0);NULL;;;;1;9;
TXML_LIMITE_MANIF_DEST;OPER_NAO_REALIZ_F;NUMBER(3,0);NULL;;;;1;10;
TXML_LIMITE_MANIF_DEST;DESCON_OPER_F;NUMBER(3,0);NULL;;;;1;11;
TXML_MANIF_DEST;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária;50284;1;
TXML_MANIF_DEST;TXML_CONS_ID;NUMBER(10,0);NOT NULL;;FK ¿ TXML_CONS_NF_DEST.ID;Referência à TXML_CONS_NF_DEST.;50284;2;
TXML_MANIF_DEST;TNFX_XMLS_ID;NUMBER(10,0);NULL;;FK ¿ TNFX_XMLS.ID;Referência à TNFX_XMLS.;50284;3;
TXML_MANIF_DEST;NFE_ID;NUMBER(10,0);NULL;;FK ¿ TNFS_ENTRADA.ID;Referência à TNFS_ENTRADA.;50284;4;
TXML_MANIF_DEST;NSU;NUMBER(15,0);NOT NULL;;;Número Sequencial Único;50284;5;
TXML_MANIF_DEST;CHAVE_ACESSO;VARCHAR2(44);NOT NULL;;;Chave de acesso;50284;6;
TXML_MANIF_DEST;SIT_CONS_NFE;NUMBER(1,0);NOT NULL;;;Situação da NF-e;50284;7;
TXML_MANIF_DEST;SIT_MANIF_NFE;NUMBER(1,0);NOT NULL;;;Situação da Manifestação do Destinatário;50284;8;
TXML_MANIF_DEST;TP_OPER;NUMBER(1,0);NOT NULL;;;Tipo da operação: 0=Entrada | 1=Saída;50284;9;
TXML_MANIF_DEST;DT_EMIS;DATE;NOT NULL;;;Data de emissão da NF-e;50284;10;
TXML_MANIF_DEST;DT_RECBTO;DATE;NOT NULL;;;Data de recebimento na SEFAZ;50284;11;
TXML_MANIF_DEST;CNPJ;NUMBER(14,0);NULL;;;CNPJ do emitente;50284;12;
TXML_MANIF_DEST;CPF;NUMBER(11,0);NULL;;;CPF do emitente;50284;13;
TXML_MANIF_DEST;IE;VARCHAR2(14);NULL;;;Inscrição Estadual do emitente;50284;14;
TXML_MANIF_DEST;RAZAO_SOCIAL;VARCHAR2(60);NOT NULL;;;Razão social do emitente;50284;15;
TXML_MANIF_DEST;VLR_TOTAL;NUMBER(15,2);NOT NULL;;;Valor total da NF-e;50284;16;
TXML_MANIF_DEST;SEQ_EVENTO;VARCHAR2(2);NULL;;;Sequência do Evento da Carta de Correção (se for o caso);50284;17;
TXML_MANIF_DEST;CARTA_CORRECAO;VARCHAR2(1000);NULL;;;Texto da Carta de Correção (se for o caso);50284;18;
TXML_MANIF_DEST;SIT_RECEB_NFE;NUMBER(2,0);NULL;Tem Default;;Situação de Recebimento da Nota Fiscal. [RV_DOMAIN:NFX_SIT_RECEB_NFE];50284;19;
TXML_MANIF_DEST;MOTIVO_RECEB_NFE;VARCHAR2(1000);NULL;;;Motivo da situação de Recebimento da Nota Fiscal.;50284;20;
TXML_MANIF_DEST;OBS_RECEB_NFE;VARCHAR2(4000);NULL;;;Observação sobre recebimento da Nota Fiscal.;50284;21;
TXML_MANIF_DEST;IND_RECEBIDO;NUMBER(1,0);NULL;Tem Default;;Indicador de Recebimento (0 - Pendente;;;
TXML_SCHEMAS;ID;NUMBER;NOT NULL;;PK;Chave Primária;15;1;
TXML_SCHEMAS;SCHEMA_NAME;VARCHAR2(100);NOT NULL;;;Nome único do XSD;15;2;
TXML_SCHEMAS;XSD;CLOB;NOT NULL;;;Conteúdo do XSD;15;3;
W_AUX;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária;3917;1;
W_AUX;CREATED_ON;DATE;NOT NULL;Tem Default;;Data de inclusão do registro;3917;2;
W_AUX;W_ID;NUMBER(10,0);NULL;;;Referência a W_AUX.ID;3917;3;
W_AUX;SESSAO;VARCHAR2(20);NOT NULL;;;Sessão do usuário que está executando o processo;3917;4;
W_AUX;SEQ;NUMBER(10,0);NULL;;;Coluna que pode ser utilizada para definir a ordem dos registros;3917;5;
W_AUX;SELECIONADO;NUMBER(1,0);NOT NULL;Tem Default;;Indica se o registro está selecionado: 0 ou 1;3917;6;
W_AUX;NUM_IDX_01;NUMBER(10,0);NULL;;;Campo numérico indexado 01;3917;7;
W_AUX;NUM_IDX_02;NUMBER(10,0);NULL;;;Campo numérico indexado 02;3917;8;
W_AUX;TEXTO_IDX_01;VARCHAR2(50);NULL;;;Campo texto indexado 01;3917;9;
W_AUX;TEXTO_IDX_02;VARCHAR2(50);NULL;;;Campo texto indexado 02;3917;10;
W_AUX;TEXTO_01;VARCHAR2(4000);NULL;;;;3917;11;
W_AUX;TEXTO_02;VARCHAR2(4000);NULL;;;;3917;12;
W_AUX;TEXTO_03;VARCHAR2(4000);NULL;;;;3917;13;
W_AUX;TEXTO_04;VARCHAR2(4000);NULL;;;;3917;14;
W_AUX;TEXTO_05;VARCHAR2(4000);NULL;;;;3917;15;
W_AUX;TEXTO_06;VARCHAR2(4000);NULL;;;;3917;16;
W_AUX;TEXTO_07;VARCHAR2(4000);NULL;;;;3917;17;
W_AUX;TEXTO_08;VARCHAR2(4000);NULL;;;;3917;18;
W_AUX;TEXTO_09;VARCHAR2(4000);NULL;;;;3917;19;
W_AUX;TEXTO_10;VARCHAR2(4000);NULL;;;;3917;20;
W_AUX;TEXTO_11;VARCHAR2(4000);NULL;;;;3917;21;
W_AUX;TEXTO_12;VARCHAR2(4000);NULL;;;;3917;22;
W_AUX;TEXTO_13;VARCHAR2(4000);NULL;;;;3917;23;
W_AUX;TEXTO_14;VARCHAR2(4000);NULL;;;;3917;24;
W_AUX;TEXTO_15;VARCHAR2(4000);NULL;;;;3917;25;
W_AUX;TEXTO_16;VARCHAR2(4000);NULL;;;;3917;26;
W_AUX;TEXTO_17;VARCHAR2(4000);NULL;;;;3917;27;
W_AUX;TEXTO_18;VARCHAR2(4000);NULL;;;;3917;28;
W_AUX;TEXTO_19;VARCHAR2(4000);NULL;;;;3917;29;
W_AUX;TEXTO_20;VARCHAR2(4000);NULL;;;;3917;30;
W_AUX;NUM_01;NUMBER;NULL;;;;3917;31;
W_AUX;NUM_02;NUMBER;NULL;;;;3917;32;
W_AUX;NUM_03;NUMBER;NULL;;;;3917;33;
W_AUX;NUM_04;NUMBER;NULL;;;;3917;34;
W_AUX;NUM_05;NUMBER;NULL;;;;3917;35;
W_AUX;NUM_06;NUMBER;NULL;;;;3917;36;
W_AUX;NUM_07;NUMBER;NULL;;;;3917;37;
W_AUX;NUM_08;NUMBER;NULL;;;;3917;38;
W_AUX;NUM_09;NUMBER;NULL;;;;3917;39;
W_AUX;NUM_10;NUMBER;NULL;;;;3917;40;
W_AUX;NUM_11;NUMBER;NULL;;;;3917;41;
W_AUX;NUM_12;NUMBER;NULL;;;;3917;42;
W_AUX;NUM_13;NUMBER;NULL;;;;3917;43;
W_AUX;NUM_14;NUMBER;NULL;;;;3917;44;
W_AUX;NUM_15;NUMBER;NULL;;;;3917;45;
W_AUX;NUM_16;NUMBER;NULL;;;;3917;46;
W_AUX;NUM_17;NUMBER;NULL;;;;3917;47;
W_AUX;NUM_18;NUMBER;NULL;;;;3917;48;
W_AUX;NUM_19;NUMBER;NULL;;;;3917;49;
W_AUX;NUM_20;NUMBER;NULL;;;;3917;50;
W_AUX;DATA_01;DATE;NULL;;;;3917;51;
W_AUX;DATA_02;DATE;NULL;;;;3917;52;
W_AUX;DATA_03;DATE;NULL;;;;3917;53;
W_AUX;DATA_04;DATE;NULL;;;;3917;54;
W_AUX;DATA_05;DATE;NULL;;;;3917;55;
W_AUX;DATA_06;DATE;NULL;;;;3917;56;
W_AUX;DATA_07;DATE;NULL;;;;3917;57;
W_AUX;DATA_08;DATE;NULL;;;;3917;58;
W_AUX;DATA_09;DATE;NULL;;;;3917;59;
W_AUX;DATA_10;DATE;NULL;;;;3917;60;
W_AUX;PROCESSO;VARCHAR2(50);NULL;;;Nome do processo que está salvando os dados.;3917;61;
W_BLOB;ID;NUMBER(10,0);NULL;;;;905;1;
W_BLOB;CAMPO_BLOB;BLOB;NULL;;;;905;2;
W_BLOQUETOS_BAR;NUM_SESSAO;NUMBER(10,0);NOT NULL;;;;154434;1;
W_BLOQUETOS_BAR;DES_LOCAL_PAG;VARCHAR2(200);NULL;;;;154434;2;
W_BLOQUETOS_BAR;DTA_VENCIMENTO;DATE;NULL;;;;154434;3;
W_BLOQUETOS_BAR;DES_AGENCIA;VARCHAR2(20);NULL;;;;154434;4;
W_BLOQUETOS_BAR;DTA_EMISSAO;DATE;NULL;;;;154434;5;
W_BLOQUETOS_BAR;NUM_TITULO;NUMBER(15,0);NULL;;;;154434;6;
W_BLOQUETOS_BAR;COD_COMPLEMENTO;VARCHAR2(3);NULL;;;;154434;7;
W_BLOQUETOS_BAR;NUM_PARCELA;VARCHAR2(3);NULL;;;;154434;8;
W_BLOQUETOS_BAR;DES_ESPECIE;VARCHAR2(5);NULL;;;;154434;9;
W_BLOQUETOS_BAR;DES_ACEITE;VARCHAR2(20);NULL;;;;154434;10;
W_BLOQUETOS_BAR;DTA_PROCESS;DATE;NULL;;;;154434;11;
W_BLOQUETOS_BAR;DES_CONTA_DEP;VARCHAR2(50);NULL;;;;154434;12;
W_BLOQUETOS_BAR;DES_REP_NUM;VARCHAR2(100);NULL;;;;154434;13;
W_BLOQUETOS_BAR;DES_COD_BARRAS;VARCHAR2(100);NULL;;;;154434;14;
W_BLOQUETOS_BAR;DES_CARTEIRA;VARCHAR2(10);NULL;;;;154434;15;
W_BLOQUETOS_BAR;DES_ESP_MOEDA;VARCHAR2(20);NULL;;;;154434;16;
W_BLOQUETOS_BAR;QTD_MOEDA;NUMBER(12,4);NULL;;;;154434;17;
